video_id,comment_id,reply_to_comment_id,original_text,translated_text,emoji_only,reply_to_original_text,reply_to_id,replied_to_translated,emoji_count,text_length,thread_depth,creator_category,manual_label
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498040163894870790,,Well done. mag jy gaan van Krag tot Krag,Well done. May you go from strength to strength,,,,,0,47,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498004101688541958,,amen prys die Jesus,Amen praises the Jesus,,,,,0,22,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498080313400394502,,koek in die broek,cake in the pants,,,,,0,17,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498068142313800503,,yster🌞🙏,iron,🌞🙏,,,,2,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498465473748566789,,Amen. Jys n wenner,Amen. You a winner,,,,,0,18,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498432297777267511,,well done Jong man. He will guide your steps,well done Jong man. He will guide your steps,,,,,0,44,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498427214070956855,,To God be the glory for great things He has done,To God be the glory for great things He has done,,,,,0,48,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497338220591137541,,# lolly sout mak mose sterk twee puffs op u lolly sout en jy like soo !😂😂😂😂😂😂😂😂😂😂😂😂,# Lolly Salt Mak Mose Strong Two Puffs on Your Lolly Salt and You Like Soo!,😂😂😂😂😂😂😂😂😂😂😂😂,,,,12,75,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497341671224804151,7.497338220591138e+18,Drug free and proud to be🥰🥰🥰,Drug free and proud to be,🥰🥰🥰,# lolly sout mak mose sterk twee puffs op u lolly sout en jy like soo !😂😂😂😂😂😂😂😂😂😂😂😂,7.497338220591138e+18,# Lolly Salt Mak Mose Strong Two Puffs on Your Lolly Salt and You Like Soo!,3,25,1,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7501977371772912389,,Oom ek dare jou kom se dit in my gesig,Uncle I dare you come to tell it in my face,,,,,0,43,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506558669816955653,,jy' lekker sterk hulle gaan jou opmoer,you 'nice strong they are going to sweep you,,,,,0,44,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498741986527478583,,Jys is n CHAMPION♥️♥️♥️♥️♥️♥️,You are a champion,♥♥♥♥♥♥,,,,6,18,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498738126471889670,,Awesome 👌 ❤️,Awesome,👌❤,,,,2,7,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498738043105870597,,amen 🙏,amen,🙏,,,,1,4,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498735398928909061,,Amen in Jesus se naam . Jesus is so trots op jou en lief vir jou,Amen in Jesus' Name. Jesus is so proud of you and love you,,,,,0,58,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498734849965949701,,🙏 🙏 🙏 Amen,Amen,🙏🙏🙏,,,,3,4,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498724661832942342,,Goosebumps 🥺,Goosebumps,🥺,,,,1,10,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498719794817729285,,mooi man😇,beautiful man,😇,,,,1,13,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498715667131302711,,Baie baie geluk!,Congratulations!,,,,,0,16,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7509555361834156806,,lol Kom vir ons vrouens lol fok pyn my ovaries,lol come for our wives lol fuck pain my ovaries,,,,,0,47,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506078125550322488,,jy kla moeg. uit asem.😝,You complain tired. Out of breath.,😝,,,,1,34,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7509213912618222341,,"Daai necklaces het jou bietjie van balans af gegooi daarso (lyk cute though, pas by jou)","Those necklaces threw you off balance there (look cute though, fit with you)",,,,,0,76,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7509208319435064070,,beentjies is te maer 😁😁😁,bones are too lean,😁😁😁,,,,3,18,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7505447045454349111,,my name is trubbels ek roek toene,my names are trubbles i rack up,,,,,0,31,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7505425896607515447,,"Als oraait ""trubles""? Lyk bietjie uit asem","ALS ORAAIT ""TRUBLES""? Looks a little out of breath",,,,,0,50,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7505775875519972102,,kan iemand die naar asb plat poes,Can anyone please pussy the nausea,,,,,0,34,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7509552321086112568,,passop dat jy nie oor jou eie voete val nie,Take care that you don't fall over your own feet,,,,,0,48,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7503959436449989382,,af met di brille,of Met di Glasses,,,,,0,17,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513167743839912709,,😂,,😂,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513165135025390392,,🤣trubells se moves alleen🤣🤣🤣,Trubell's se moves alone,🤣🤣🤣🤣,,,,4,24,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7503806226749506359,,dazhy vat hom 😅😅vas pasop net vir jou rug 😅😅,Dazhy takes him fucking just for your back,😅😅😅😅,,,,4,42,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513060398045659909,,😂😂😂,,😂😂😂,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504803374069662469,,my oom dis lankal nie meer ons land nie en ook ons kan nie saam staan nie want ons wittes wil nie die son sien skyn oor ander nie,my uncle it's no longer our country and we also can't stand together because our whites don't want to see the sun shine over others,,,,,0,131,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504802354111578885,,helle wiet nie wat ons wiet,Helle doesn't know what we know,,,,,0,31,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504800751827419910,,😂😂😂😂😂😂😂😂,,😂😂😂😂😂😂😂😂,,,,8,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504799889641980678,,nyaope 😂🤣🤣🤣,NYOPE,😂🤣🤣🤣,,,,4,5,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504799631697773317,,"""ek fokof nerens nie""😂😂🔥","""I fucking nowhere""",😂😂🔥,,,,3,19,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504770190133347078,,🤣🤣🤣🤣🤣🤣,,🤣🤣🤣🤣🤣🤣,,,,6,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504767262793024311,,hulle kort jou daar in Amerika,They need you there in America,,,,,0,30,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504765508337189687,,si munye.laat ons hièr bly broer.,Si Munye. Let us remain this brother.,,,,,0,37,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504764123110343479,,dankie seun 🙏,thank you boy,🙏,,,,1,13,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504763603993625349,,Is soe 😀,Is soe,😀,,,,1,6,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504773192399160119,,Isja bru 🔥🔥🔥,Isja Bru,🔥🔥🔥,,,,3,8,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504763216242443063,,Ek stem saam met jou my ou maar gaan maak die furniture skoon met daai broek,I agree with you my guy but go and clean the furniture with those pants,,,,,0,71,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504762217146090245,,Jy het baie mooi begin … toe moet jy ding op mors met political attacks and reference to your apartheid government . Moenie bolie opsoek nie kwedin,You started very nicely when you have to waste political attacks and reference to your apartheid government. Do not look for bolie kwedin,,,,,0,137,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504761912106746630,,😂😂😂😂,,😂😂😂😂,,,,4,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504761274340000518,,you are born here were do you want to go to,you are born here were do you want to go to,,,,,0,43,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504761101144998678,,Suid Afrika mors lekker jou tax geld Straat ligte an deur die dag 💪🏻,South Africa is wasting your tax money street lights through the day,💪🏻,,,,2,68,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504782466739258117,,Net So Dankie Trubells😂😂😂😂😂😂😂😂😂,Just so thank you trubells,😂😂😂😂😂😂😂😂😂,,,,9,26,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505056432447456005,,Amazing you stay brother,Amazing you stay brother,,,,,0,24,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504782174307173175,,all i wanna know is.. vir wat vat sy so? mense word gbliksem van net loop en vat,All I wanna know .. for what does she take so? People get gone of just walking and taking,,,,,0,89,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504781728809534263,,"I thought he was going to say braai, slaai en naai. 😭😭","I thought he was going to say braai, salad and sewing.",😭😭,,,,2,54,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504781686883042053,,Hoveel doppe het jY weg🤔🤔🤔,How much shells do you have gone,🤔🤔🤔,,,,3,32,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505119494457901879,,you are part of us,you are part of us,,,,,0,18,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505062620351218487,,dellaray ..no warriors butas.🤣👌,dellaray ..no warriors butas.,🤣👌,,,,2,29,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505055744191611703,,"die is n Kwai bra,hy ht net Baie pak gekry","it is a quai bra, he just got a lot of suit",,,,,0,43,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505054318996816695,,𝑰 𝒔𝒂𝒍𝒖𝒕𝒆 𝒚𝒐𝒖 𝒃𝒐𝒆𝒕𝒂🤝,𝑰 𝒔𝒂𝒍𝒖𝒕𝒆 𝒚𝒐𝒖 𝒃𝒐𝒆𝒕𝒂,🤝,,,,1,18,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505045356049548087,,klippies n Cola,pebbles n cola,,,,,0,14,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505029909547729670,,Lekker man. Ons bou SA te saam.😂,Nice man. We build SA together.,😂,,,,1,31,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504972322752660229,,praat maar boeta🤣🤣,Talk but Boeta,🤣🤣,,,,2,14,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504972248525914935,,Sho my bra🤣🤣🤣🤣🤣🤣,Sho my bra,🤣🤣🤣🤣🤣🤣,,,,6,10,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504970368415925047,,klaap ons broer die ✋️,complain our brother the,✋,,,,1,24,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504967287797056262,,🥰🥰🥰,,🥰🥰🥰,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504966599121847046,,Baie dankie Mr Nerens🤣🤣🤣😅,Thank you MR nowhere,🤣🤣🤣😅,,,,4,20,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504965858423407365,,😂😂😂,,😂😂😂,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504964892904080133,,😂😂❤️,,😂😂❤,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504964385111638839,,🥰🥰🥰,,🥰🥰🥰,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504962310231180038,,Awe Trubells 2777 🔥❤️😂,Awe Trubells 2777,🔥❤😂,,,,3,17,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504960337721737989,,Yes boy. Tell them,Yes boy. Tell them,,,,,0,18,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504955058620269333,,💯ek stem Sam buta,ek stem sam buta,💯,,,,1,16,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504954502933840695,,Robert Mugabe 😂😂😂😂😂😂,Robert Mugabe,😂😂😂😂😂😂,,,,6,13,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504953217433944887,,haaasy cheers saartjie daar vat hy 😂😂😂🔥🔥🔥🔥,haaasy cheers saartjie there he takes,😂😂😂🔥🔥🔥🔥,,,,7,37,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504949272548164407,,Hierdie is doe soorte boere wat ons ken and het liefde vir. ons kan nooit sonder hulle lewe heniet nie. Dankie broer🤣🤣🤣🤣,These are the types of farmers we know and have love for. We can never live without them. Thank you brother,🤣🤣🤣🤣,,,,4,107,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504948604563276549,,😂😂😂😅 💪🏿💯,,😂😂😂😅💪🏿💯,,,,7,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504948114664522502,,So before tiktok we missed all this🤣🤣🤣🤣,So before tiktok we missed all this,🤣🤣🤣🤣,,,,4,35,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504945546576577335,,😂🤣 Hy se dan jy moet jou hele gesin bring en vergeet van braai en barbercue gaan eet.,He then says you have to bring your whole family and forget about braai and barbercue.,😂🤣,,,,2,86,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504942871532585783,,"jirrrr check vir frikkie , ek dink hulle is bly j gaan nie saam nie","Jirrrr check for Frikkie, I think they are glad you don't go along",,,,,0,66,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504940618138207031,,Baie mooi broek vir trampoline,Very nice pants for trampoline,,,,,0,30,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504939301927961399,,😂😂😂😂😂😂,,😂😂😂😂😂😂,,,,6,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504779164106326790,,vertel hulle Trumph het gelieg ver hulle ons braai and drink branawyn🤣🤣,tell them Trumph lied to far they braai and drink branawyn,🤣🤣,,,,2,58,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504814111260623622,,usangene wena ubheme inyawepe 🤔,You have got you smoked with the Chief,🤔,,,,1,38,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504776849308025655,,✌️✌️South africa 🇿🇦 is for you. ✌️✌️,South africa  is for you.,✌✌✌✌,,,,4,25,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504775890687132471,,2777 troubles,2777 troubles,,,,,0,13,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504775525202658103,,"Jy my broer, hierdie land Suid Afrika is jou Vader land. Don't leave South Africa your, land, our land both black & white, we all belong here, and let's all South Africans be one nation , and allow ourselves be divided by anyone.❤️","Jy my broer, hierdie land Suid Afrika is jou Vader land. Don't leave South Africa your, land, our land both black & white, we all belong here, and let's all South Africans be one nation , and allow ourselves be divided by anyone.",❤,,,,1,229,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504920502897689349,,🥰🥰🥰🥰,,🥰🥰🥰🥰,,,,4,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504918350569440005,,🤣🤣🤣🤣🥰,,🤣🤣🤣🤣🥰,,,,5,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504917037609681719,,Dankie my oom,Thanks my uncle,,,,,0,15,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504916942483653382,,stuur iemamd die video by die Groot Tsekkers 🤣,send iemamd the video to the big tskkers,🤣,,,,1,40,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504912597050950405,,"Reg troubles. Jy Kan nooit dai broek uit SA vat nie my ou. Dis ons land, ons braai, en onse broek dai","Right Troubles. You can never take those pants out of SA my guy. It's our country, our braai, and our pants dai",,,,,0,111,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504906715331724037,,🔥😂😂😂😂,,🔥😂😂😂😂,,,,5,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504902218413261623,,Is jy ok 😂😂😂😂😂😂,Are you ok,😂😂😂😂😂😂,,,,6,10,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504894008901272326,,Robert Mugabi🤔,Robert into a Gabi,🤔,,,,1,18,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504892151642260230,,I don't know what you said but I can see that you not going to America when u mention black label and braaing🤣🤣🤣,I don't know what you said but I can see that you not going to America when u mention black label and braaing,🤣🤣🤣,,,,3,109,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504865573684986630,,"🤣🤣😅
whr did you get that trouser broer? nie fork",whr did you get that trouser broer? nie fork,🤣🤣😅,,,,3,44,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504843153419485958,,Black labelkjie 🤣🤣,Black labelkjie,🤣🤣,,,,2,15,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504831696014476087,,ons vir jou Suid Afrika🇿🇦 aandag😁,us for your South Africa attention,😁,,,,1,34,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504813888774898438,,😂😂😂😂😂😉😁,,😂😂😂😂😂😉😁,,,,7,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504812718022034231,,just live 😅😅👌,just live,😅😅👌,,,,3,9,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504812465642439432,,"I left South Africa just over 7 year, everyone told me I must wait it's going to get better, if anyone can name 1 just 1 thing that got better in the last 7 years,I will swallow my words. I can tell you a couple of things that have changed for the better for ME the last 7 year, .I have a stable Job. I have a beautiful home, I have electric every day, I have clean drinking water from my tap, I own 2 cars , I can afford to go on Holliday 2 to 3 times a year, even if its only camping neer a beach.snd its safe to do so.I can stay alone in my home with no worries that someone will come in my house to harm me, I can be out at night without worries of being hijacked, then Ihave not even started to tell you about what benefits there is for kids. So yes call the people who left SA they are cowards,not a single person calling others cowards in SA helped me when I was in SA struggling to survive, dont tell me you would prefer not to be called a coward and prefer to live in poverty instead of get up and change your own life not giving a shit what the rest of SA is calling you. South Africans please do you! and let the people who decide to do better! do them. Happy Immigrant, will never change this country for SA again. No thank you. You can keep SA.","I left South Africa just over 7 year, everyone told me I must wait it's going to get better, if anyone can name 1 just 1 thing that got better in the last 7 years,I will swallow my words. I can tell you a couple of things that have changed for the better for ME the last 7 year, .I have a stable Job. I have a beautiful home, I have electric every day, I have clean drinking water from my tap, I own 2 cars , I can afford to go on Holliday 2 to 3 times a year, even if its only camping neer a beach.snd its safe to do so.I can stay alone in my home with no worries that someone will come in my house to harm me, I can be out at night without worries of being hijacked, then Ihave not even started to tell you about what benefits there is for kids. So yes call the people who left SA they are cowards,not a single person calling others cowards in SA helped me when I was in SA struggling to survive, dont tell me you would prefer not to be called a coward and prefer to live in poverty instead of get up and change your own life not giving a shit what the rest of SA is calling you. South Africans please do you! and let the people who decide to do better! do them. Happy Immigrant, will never change this country for SA again. No thank you. You can keep SA.",,,,,0,1257,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504810933308670725,,ek nogl niemnd in os land met so n bloed rooi broek gesien ni ma my liewe yirreee,I still not landed in os land with such a blood red pants no ma my dear yirreee,,,,,0,79,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504807788067111685,,"Salute you brother, hulle keni vani braai nie is reg ons wortels is in 🇿🇦🇿🇦geskiet💃🤣","Salute you Brother, their Keni vani braai is not right our roots have been shot in",💃🤣,,,,2,82,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504806330466370309,,dankie troubles 😎🔥,thanks troubles,😎🔥,,,,2,15,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504805309203071762,,😂😂😂 viva broer,Viva brother,😂😂😂,,,,3,12,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504799189022720773,,Hulle Ken ook fokol van biltong nie... Bly boeta,They also know fuck of biltong ... staying fine,,,,,0,47,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504798765821510406,,N Suid Afrika is Baie lekker my chom😅🥳🔥😅👊🏽,N South Africa is very nice my chom,😅🥳🔥😅👊🏽,,,,6,35,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504798377823290130,,🙏🙏,,🙏🙏,,,,2,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504796418517287735,,😂😂😂,,😂😂😂,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504796392872788791,,🙏🙏🙏,,🙏🙏🙏,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504795606889153335,,hulle vat nie car guards nie,They don't take Car Guards,,,,,0,26,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512835220593460024,,🤣Dink j moet maar eerder die ouens se vrouens uitlos j gan vir hul baie kwaad maak.,Think you should rather leave the guys' wives to make them very angry.,🤣,,,,1,70,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512860972639863608,,jy gaan langs jou skoene val N,you are going to fall next to your shoes n,,,,,0,42,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512840993885799224,,ek dog jy drink nie,I thought you didn't drink,,,,,0,26,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513110426307412741,,hys seker op dryn water die die Ander goed is te sterk vir home 😝😝😝😂😂,Lift on Dryn Water the other good is too strong for Home,😝😝😝😂😂,,,,5,56,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513168245198422840,,daai honde gaan jou nou opfok daar,Those dogs are going to fuck you there now,,,,,0,42,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7499240575306498821,,"Dan is jy uit asem uit....ons ""donnerse vrouens"" bwahahaha.....sit asb oom dat die aunties die awesome man agter jou kan sien.","Then you are out of breath .... our ""thunderous women"" bwahahaha ..... please put Uncle that the aunties can see the awesome man behind you.",,,,,0,140,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7499196821182071558,,jirrr eks bang man😂😂😂,Jer surror signif man.,😂😂😂,,,,3,22,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497502574775239430,,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,,,22,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497506200172643077,,Sterk mannetjie die,Strong male the,,,,,0,15,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497508361497002807,,kom brakpan row,Come Brakpan Row,,,,,0,16,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497512977315218181,,😅🤣😂😅🤣🤣,,😅🤣😂😅🤣🤣,,,,6,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497721045542601527,,ag asb kom myerton toe,a slides of myster.,,,,,0,19,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497655300020601655,,Ek dog jy is Trubells en nie Troubles nie? Mis ek iets?,I thought you were trubells and not troubles? Do I miss something?,,,,,0,66,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497659989046756102,,ek soek jou 5min in TikTok match,I am looking for your 5min in tiktok match,,,,,0,42,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497662575082521350,,Jirrrr.... daai een tjom wat een Castle ligte gehad het.,Jirrrr .... that one chom who had one castle lights.,,,,,0,52,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497666763258725175,,😂😂😂😂,,😂😂😂😂,,,,4,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497671803881210631,,😁😁😁😁😁😁😁,,😁😁😁😁😁😁😁,,,,7,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497701418884121350,,is jy chuck kaas wors se verlore broer of pa?,Are you chuck cheese sausage's lost brother or dad?,,,,,0,51,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497654024540259127,,"kom Brakpan toe , die vrouens gaan jou bliksem die mans gaan lag","Come to Brakpan, the women are going to laugh at your lightning the men",,,,,0,71,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497370054607979282,,Coz there is no work,Coz there is no work,,,,,0,20,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497389456153936648,,jesus christ that's Jason Bourne,jesus christ that's Jason Bourne,,,,,0,32,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497335218997265207,,😂😂😂😂😂😂,,😂😂😂😂😂😂,,,,6,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497326051082814214,,Hkom nou so kwaad,Hkom now so angry,,,,,0,17,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497326736695395127,,TikTok is vol Hans worse 😂,TikTok is vol Hans worse,😂,,,,1,24,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497330090617324293,,😂😂😂,,😂😂😂,,,,3,0,0,Chaos,Unclear
